trip_id,mandi_id,destination_warehouse,departure_time,arrival_time,transit_hours,distance_km,vehicle_no,driver_id,is_negative_anomaly,delay_hours,is_delayed_flag
TRP005269,MANDI050,WH-North,2026-08-10 17:42:00,2026-08-11 17:06:30,23.4,,DL-46-AB-2409,DRV893,0,,0
TRP003232,MANDI035,WH-West,2026-08-17 00:00:00,2026-08-18 15:07:02,22.4,1248.8,HR-69-BC-9227,DRV280,0,-8.82,0
TRP007270,MANDI021,WH-South,2026-01-02 21:57:16,2026-01-03 00:33:16,2.6,,UP-31-CD-1157,DRV923,0,,0
TRP008433,MANDI039,WH-Central,2026-05-19 07:30:00,2026-05-20 00:00:00,20.2,860.9,HR-98-AB-9131,DRV585,0,-1.32,0
TRP003101,MANDI028,WH-North,2026-01-17 15:47:13,2026-01-18 00:29:00,8.696388888888889,416.9,RJ-77-BC-4125,,0,-1.72,0
TRP006130,MANDI009,WH-North,2026-02-23 23:50:14,2026-02-24 11:38:00,11.8,705.4,PB-99-DF-2869,DRV290,0,-5.83,0
TRP009418,MANDI043,WH-North,2026-08-26 10:30:00,2026-08-27 09:30:51,23.0,924.2,PB-55-AB-8232,DRV806,0,-0.1,0
TRP006394,MANDI016,WH-East,2026-04-03 23:59:05,2026-04-04 02:41:05,2.7,153.3,PB-94-AB-3631,DRV260,0,-1.13,0
TRP005494,MANDI003,WH-West,2026-05-20 22:11:04,2026-05-21 10:05:00,11.9,619.1,RJ-60-DF-9853,DRV413,0,-3.58,0
TRP006205,MANDI039,WH-North,2026-04-27 13:43:00,2026-04-27 00:00:00,5.8,258.3,PB-86-AB-7987,DRV179,0,-0.66,0
TRP009616,MANDI051,WH-East,2026-03-20 17:11:00,2026-03-21 06:17:20,13.105555555555556,,DL-78-AB-6868,DRV956,0,,0
TRP007350,MANDI030,WH-North,2026-01-16 02:44:00,2026-01-16 16:44:00,14.0,653.2981741179619,HR-43-AB-3177,DRV634,0,-2.33,0
TRP009335,MANDI054,WH-South,2026-05-15 16:23:46,2026-05-16 07:41:46,15.3,788.0,,DRV942,0,-4.4,0
TRP001661,MANDI014,WH-Central,2026-03-15 20:33:33,2026-03-16 19:21:33,22.8,1345.0,RJ-70-CD-7285,DRV851,0,-10.82,0
TRP000312,MANDI042,WH-South,2026-05-18 08:31:28,2026-05-18 11:55:28,3.4,145.6,PB-97-CD-9995,DRV232,0,-0.24,0
TRP004420,MANDI005,Export-Terminal,2026-04-01 13:57:15,2026-04-01 20:33:15,6.6,365.1,RJ-30-DF-8449,DRV678,0,-2.53,0
TRP007227,MANDI001,WH-West,2026-06-30 18:43:00,2026-07-01 15:37:00,20.9,1185.5,DL-98-CD-1437,DRV962,1,-8.74,0
TRP000319,MANDI028,Export-Terminal,2026-12-07 23:38:00,2026-07-13 08:56:00,9.3,552.9,,DRV934,0,-4.52,0
TRP008577,MANDI050,WH-East,2026-01-11 00:44:00,2026-01-11 19:02:45,18.3,1063.5,,DRV258,0,-8.29,0
TRP004808,MANDI003,WH-East,2026-01-21 10:14:00,2026-01-21 13:32:47,3.3,171.099521799454,PB-56-BC-9967,,0,-0.98,0
TRP000304,MANDI009,Export-Terminal,2026-04-01 20:04:40,2026-04-02 12:34:40,16.5,754.3,DL-58-AB-6314,DRV141,0,-2.36,0
TRP003081,MANDI043,WH-West,2026-07-29 11:11:37,2026-07-29 19:41:37,8.5,499.8,UP-36-AB-2854,DRV844,0,-4.0,0
TRP003060,MANDI055,Export-Terminal,2026-03-24 00:00:00,2026-03-24 06:24:00,6.4,306.299143934382,HR-91-BC-6046,,0,-1.26,0
TRP009629,MANDI053,WH-South,2026-03-27 17:56:23,2026-03-28 00:00:00,9.2,378.9,DL-19-DF-8504,DRV373,0,-0.27,0
TRP002361,MANDI045,WH-North,2026-04-18 22:33:15,2026-04-19 03:03:00,4.5,194.199457238188,PB-18-AB-8135,,0,-0.35,0
TRP002944,MANDI008,WH-South,2026-01-13 19:13:00,2026-01-13 22:31:31,3.308611111111111,168.7,,DRV633,0,-0.91,0
TRP003155,MANDI005,WH-Central,2026-06-13 06:00:16,2026-06-13 12:18:16,6.3,,UP-22-AB-1201,DRV871,0,,0
TRP008046,MANDI008,WH-West,2026-08-20 02:58:00,2026-08-20 13:52:22,10.9,491.0,,DRV621,0,-1.38,0
TRP000252,MANDI047,WH-East,2026-01-03 13:58:00,2026-03-01 21:22:36,7.4,306.0,PB-31-AB-3254,DRV278,0,-0.25,0
TRP008060,MANDI050,Export-Terminal,2026-07-22 05:58:11,2026-07-22 15:40:11,9.7,442.59876299496403,UP-47-AB-7817,DRV932,0,-1.36,0
TRP002250,MANDI021,WH-Central,2026-02-03 15:46:08,2026-02-04 09:28:08,17.7,775.5,PB-67-AB-8204,,1,-1.69,0
TRP008065,MANDI055,WH-North,2026-07-31 12:46:00,2026-07-31 00:00:00,7.2,422.4,HR-29-AB-8045,DRV566,1,-3.36,0
TRP006687,MANDI023,Export-Terminal,2026-08-02 22:52:48,2026-03-08 20:40:00,21.8,1018.197154273548,HR-60-DF-2469,DRV623,0,-3.65,0
TRP004024,MANDI032,WH-East,2026-07-03 16:12:00,2026-03-07 19:00:48,2.8,120.8,RJ-67-AB-4617,DRV386,0,-0.22,0
TRP003209,MANDI018,WH-Central,2026-03-23 18:42:00,2026-03-24 13:12:00,18.5,763.6,DL-33-DF-4260,DRV777,0,-0.59,0
TRP005862,MANDI052,WH-East,2026-08-26 00:00:00,2026-08-26 00:00:00,5.5,293.2,HR-90-CD-9189,DRV191,0,-1.83,0
TRP001298,MANDI018,WH-South,2026-04-10 07:24:22,2026-04-10 18:30:22,11.1,,UP-72-AB-8248,DRV630,0,,0
TRP007883,MANDI033,Export-Terminal,2026-08-09 07:05:00,2026-08-09 17:17:00,10.2,602.6,,DRV519,0,-4.87,0
TRP005759,MANDI048,WH-North,2026-08-24 16:00:41,2026-08-25 11:24:00,19.4,828.1,PB-34-CD-2716,DRV145,0,-1.3,0
TRP004027,MANDI014,WH-Central,2026-03-27 00:07:17,2026-03-27 19:07:17,19.0,1072.3,RJ-66-BC-7691,DRV810,0,-7.81,0
TRP000108,MANDI035,WH-Central,2026-03-06 03:20:00,2026-03-06 12:08:00,8.8,483.2,RJ-26-BC-7932,DRV885,0,-3.28,0
TRP002841,MANDI003,WH-East,2026-01-25 20:54:53,2026-01-26 16:24:53,19.5,,HR-98-AB-5800,DRV381,0,,0
TRP009560,MANDI046,WH-West,2026-02-04 09:10:00,2026-02-05 04:10:00,19.0,1051.2,RJ-83-BC-5416,DRV274,1,-7.28,0
TRP006844,MANDI015,Export-Terminal,2026-08-20 00:00:00,2026-08-20 23:59:00,14.1,610.298294296942,DL-96-AB-4280,DRV619,0,-1.16,0
TRP002246,MANDI044,WH-North,2026-05-29 07:53:27,2026-05-29 16:35:27,8.7,448.89874538734597,HR-81-DF-4186,DRV212,0,-2.52,0
TRP004041,MANDI025,WH-West,2026-09-06 00:55:00,2026-06-09 14:37:45,13.7,731.6,HR-63-AB-1910,DRV284,0,-4.59,0
TRP001596,MANDI011,WH-Central,2026-01-31 00:00:00,2026-01-31 14:49:20,14.822222222222223,517.1,DL-46-CD-9142,DRV707,0,1.89,0
TRP006875,MANDI013,WH-East,2026-01-06 00:00:00,2026-06-02 00:23:32,9.8,575.2,HR-16-CD-5660,DRV354,0,-4.58,0
TRP009624,MANDI020,WH-Central,2026-07-18 00:00:00,2026-07-19 00:28:59,7.7,404.2,HR-64-CD-2668,,0,-2.4,0
TRP003003,MANDI023,WH-West,2026-01-05 00:00:00,2026-05-01 23:18:59,18.2,778.2,DL-83-AB-6304,DRV865,0,-1.26,0
TRP006129,MANDI036,WH-West,2026-07-13 05:29:40,2026-07-13 09:35:40,4.1,214.6,HR-84-BC-6106,DRV472,0,-1.26,0
TRP007055,MANDI003,Export-Terminal,2026-02-18 07:09:35,2026-02-19 01:39:35,18.5,1098.1,HR-78-CD-8558,DRV102,0,-8.95,0
TRP001703,MANDI014,WH-South,2026-03-09 09:54:06,2026-10-03 09:48:00,23.9,1055.2,RJ-39-BC-4007,DRV319,0,-2.48,0
TRP001161,MANDI023,WH-West,2026-06-12 15:43:28,2026-06-13 05:37:28,13.9,663.7981447719319,HR-41-CD-3809,DRV184,0,-2.69,0
TRP009833,MANDI024,WH-West,2026-03-17 13:44:49,2026-03-18 09:14:49,19.5,,DL-39-CD-2245,DRV655,0,,0
TRP009655,MANDI003,WH-South,2026-08-14 21:17:48,2026-08-15 17:23:48,20.1,837.0,UP-43-DF-1156,DRV121,0,-0.82,0
TRP005472,MANDI025,WH-North,2026-07-09 05:03:32,2026-07-10 02:33:32,21.5,,DL-82-DF-5952,DRV362,0,,0
TRP008264,MANDI036,WH-Central,2026-01-28 10:18:27,2026-01-29 04:00:00,17.7,967.2,,DRV559,0,-6.48,0
TRP001196,MANDI007,Export-Terminal,2026-06-08 13:15:23,2026-06-08 17:33:00,4.3,,PB-72-DF-4023,DRV785,0,,0
TRP005738,MANDI042,Export-Terminal,2026-08-19 19:04:00,2026-08-20 17:04:00,22.0,928.2,UP-92-BC-7233,,0,-1.2,0
TRP002908,MANDI012,WH-North,2026-01-27 07:44:51,2026-01-28 03:56:51,20.2,875.697552541098,HR-16-CD-9454,DRV458,0,-1.69,0
TRP004376,MANDI043,WH-Central,2026-05-17 03:42:44,2026-05-17 00:00:00,12.6,515.1,RJ-10-AB-8945,DRV467,0,-0.28,0
TRP004583,MANDI050,WH-West,2026-04-23 23:59:00,2026-04-24 12:35:25,12.6,549.1,HR-87-CD-9151,DRV556,0,-1.13,0
TRP003956,MANDI013,WH-North,2026-01-11 01:07:29,2026-01-12 00:01:00,22.891944444444444,,UP-73-BC-6039,DRV631,0,,0
TRP003818,MANDI053,WH-South,2026-08-09 14:53:00,2026-08-09 22:29:41,7.6,438.6,,DRV568,0,-3.36,0
TRP008833,MANDI049,Export-Terminal,2026-09-09 06:41:00,2026-09-09 21:41:27,15.0,603.49831330199,PB-54-DF-6473,DRV155,0,-0.09,0
TRP001077,MANDI017,WH-South,2026-06-13 16:06:11,2026-06-14 13:42:11,21.6,1045.197078812328,UP-11-AB-9603,,0,-4.53,0
TRP004216,MANDI012,WH-Central,2026-04-25 04:52:39,2026-04-26 00:40:00,19.8,1040.297092507142,DL-32-BC-7624,DRV854,0,-6.21,0
TRP001531,MANDI050,WH-West,2026-06-11 08:49:47,2026-11-06 00:00:00,3.8,169.299526830202,UP-21-CD-1137,,0,-0.43,0
TRP007175,MANDI024,WH-Central,2026-02-01 11:51:00,2026-02-01 20:03:00,8.2,333.4,UP-49-DF-4317,DRV447,0,-0.13,0
TRP004780,MANDI041,WH-South,2026-02-12 18:25:00,2026-02-13 17:55:00,23.5,,UP-94-DF-1403,DRV126,0,,0
TRP004405,MANDI008,WH-South,2026-01-16 11:42:00,2026-01-16 22:54:42,11.211666666666666,586.8,RJ-51-CD-4343,DRV592,0,-3.46,0
TRP004380,MANDI038,WH-North,2026-05-21 07:25:00,2026-05-21 14:19:00,6.9,293.3,RJ-87-DF-2909,DRV840,0,-0.43,0
TRP006951,MANDI011,WH-West,2026-06-16 22:09:22,2026-06-17 20:57:22,22.8,1090.5,PB-14-CD-6515,DRV382,1,-4.46,0
TRP001733,MANDI001,WH-East,2026-07-26 05:40:05,2026-07-27 00:00:00,18.331944444444446,1239.5,HR-58-CD-2976,DRV522,0,-12.66,0
TRP005215,MANDI006,WH-North,2026-07-01 15:02:19,2026-01-07 23:56:00,8.9,415.69883817669796,,DRV163,0,-1.49,0
TRP002134,MANDI005,Export-Terminal,2026-03-16 17:28:00,2026-03-17 14:52:00,21.4,1219.9,RJ-26-CD-4437,DRV529,0,-9.1,0
TRP007703,MANDI014,WH-East,2026-03-31 18:00:51,2026-01-04 00:00:00,12.4,740.7,,DRV334,0,-6.12,0
TRP000766,MANDI024,WH-East,2026-09-01 01:38:53,2026-09-01 06:02:53,4.4,242.8,DL-68-CD-8432,DRV199,0,-1.67,0
TRP000533,MANDI039,Export-Terminal,2026-04-17 09:47:45,2026-04-17 17:41:00,7.9,429.4,UP-13-AB-6530,,1,-2.84,0
TRP006011,MANDI056,WH-North,2026-03-03 13:26:26,2026-03-03 23:44:26,10.3,500.9,RJ-13-AB-9827,DRV380,1,-2.22,0
TRP001184,MANDI030,Export-Terminal,2026-06-22 19:25:00,2026-06-23 01:31:00,6.1,354.899008104186,,DRV199,0,-2.77,0
TRP007574,MANDI031,WH-South,2026-03-11 00:46:56,2026-03-12 00:34:56,23.8,1359.4,PB-92-AB-2298,DRV237,0,-10.18,0
TRP005731,MANDI020,WH-Central,2026-07-08 15:20:00,2026-08-08 00:00:00,10.2,553.1,UP-77-BC-5656,,0,-3.63,0
TRP009421,MANDI043,WH-North,2026-11-04 09:33:00,2026-11-04 00:00:00,9.55,344.5,UP-30-BC-8611,DRV111,0,0.94,0
TRP009744,MANDI024,WH-North,2026-06-24 00:00:00,2026-06-25 16:02:06,19.1,934.9973868059001,HR-96-DF-4413,DRV248,0,-4.27,0
TRP002886,MANDI035,WH-East,2026-03-04 04:32:16,2026-03-04 14:26:16,9.9,559.4,UP-98-BC-8322,DRV151,0,-4.08,0
TRP005268,MANDI048,WH-West,2026-01-19 18:33:40,2026-01-20 02:57:40,8.4,364.8,DL-74-CD-7835,DRV118,0,-0.72,0
TRP005272,MANDI011,WH-North,2026-03-25 20:30:08,2026-03-26 00:48:08,4.3,225.4,DL-54-DF-7078,,0,-1.34,0
TRP006769,MANDI051,WH-East,2026-09-05 03:24:00,2026-09-05 00:00:00,5.9,343.5,DL-72-AB-2876,DRV357,0,-2.69,0
TRP007597,MANDI018,Export-Terminal,2026-01-18 18:01:40,2026-01-19 00:00:00,10.6,,PB-56-AB-3205,DRV221,0,,0
TRP006598,MANDI005,WH-South,2026-01-14 20:51:00,2026-01-15 08:03:51,11.2,583.3,HR-83-BC-2792,DRV833,0,-3.38,0
TRP006848,MANDI005,WH-South,2026-07-31 09:51:46,2026-01-08 01:03:00,15.2,720.6,PB-58-CD-4996,,0,-2.82,0
TRP008181,MANDI008,WH-South,2026-04-23 17:20:20,2026-04-24 14:44:00,21.4,,PB-68-AB-6563,DRV580,0,,0
TRP002930,MANDI017,WH-Central,2026-04-23 19:21:00,2026-04-24 17:09:00,21.8,1198.1,HR-96-AB-8314,,0,-8.15,0
TRP004393,MANDI022,WH-East,2026-03-25 00:00:00,2026-03-26 09:34:35,11.8,613.9,DL-10-BC-8577,DRV873,0,-3.55,0
TRP002590,MANDI032,WH-East,2026-07-17 10:24:00,2026-07-18 00:00:00,22.4,1152.2,UP-70-BC-7415,,0,-6.4,0
TRP004673,MANDI042,WH-North,2026-05-29 00:00:00,2026-05-29 15:55:00,13.2,743.7,UP-63-CD-2890,DRV866,0,-5.39,0
TRP004033,MANDI026,WH-West,2026-05-17 03:46:15,2026-05-17 06:34:00,2.7958333333333334,155.2,RJ-21-BC-2365,,0,-1.08,0
TRP009012,MANDI034,WH-Central,2026-11-04 13:51:00,2026-04-11 16:15:52,2.4,99.4,UP-34-AB-7431,DRV229,0,-0.09,0
TRP002948,MANDI030,WH-East,2026-04-27 14:49:00,2026-04-28 10:55:00,20.1,1017.3,,DRV910,1,-5.33,0
TRP004210,MANDI043,WH-Central,2026-09-01 12:21:56,2026-09-02 10:33:56,22.2,981.9,,DRV891,0,-2.35,0
TRP003108,MANDI006,WH-East,2026-02-16 14:18:13,2026-02-17 00:00:00,12.5,585.2,RJ-48-AB-1667,DRV931,0,-2.13,0
TRP009579,MANDI055,WH-South,2026-07-20 07:43:37,2026-07-20 21:37:37,13.9,734.7,HR-39-BC-8224,,0,-4.47,0
TRP004708,MANDI056,WH-South,2026-01-20 16:45:30,2026-01-21 08:33:30,15.8,740.5,,DRV406,0,-2.71,0
TRP004721,MANDI011,WH-North,2026-04-22 12:50:47,2026-04-23 11:14:47,22.4,1004.2,,DRV698,0,-2.7,0
TRP006443,MANDI011,WH-North,2026-02-23 07:25:13,2026-02-23 19:37:13,12.2,577.7983851298919,UP-70-DF-5610,DRV429,0,-2.24,0
TRP007399,MANDI018,WH-North,2026-01-30 01:25:25,2026-01-30 19:07:25,17.7,1026.2971316351818,HR-43-AB-2010,,1,-7.96,0
TRP004804,MANDI045,WH-East,2026-08-03 00:00:00,2026-08-03 19:18:00,19.3,993.9972219091601,,DRV477,0,-5.55,0
TRP000458,MANDI015,Export-Terminal,2026-05-23 08:30:00,2026-05-23 22:00:23,13.5,589.2,UP-57-BC-7839,DRV936,0,-1.23,0
TRP005407,MANDI044,WH-West,2026-04-13 14:28:00,2026-04-13 23:58:49,9.5,509.1,PB-30-BC-5344,DRV402,0,-3.23,0
TRP005621,MANDI055,WH-Central,2026-03-21 02:25:00,2026-03-21 15:31:25,13.1,642.7,PB-60-AB-2091,DRV267,0,-2.97,0
TRP000451,MANDI055,WH-Central,2026-06-02 00:00:00,2026-02-07 09:07:42,13.6,569.5,UP-86-BC-1382,,0,-0.64,0
TRP009814,MANDI041,WH-East,2026-04-14 11:29:00,2026-04-14 22:05:49,10.6,486.0,UP-10-AB-8146,DRV376,0,-1.55,0
TRP004511,MANDI005,WH-North,2026-03-09 07:21:07,2026-03-10 02:33:00,19.2,990.4,RJ-97-CD-5649,DRV910,0,-5.56,0
TRP006905,MANDI035,WH-Central,2026-09-04 16:39:59,2026-05-09 01:45:00,9.1,391.5,PB-64-CD-6454,,0,-0.69,0
TRP009620,MANDI035,WH-North,2026-01-08 16:08:48,2026-01-09 07:26:48,15.3,746.297914195982,RJ-54-DF-6834,DRV786,0,-3.36,0
TRP001447,MANDI001,WH-West,2026-03-20 22:07:00,2026-03-21 15:07:52,17.0,1010.0971769119141,RJ-76-AB-4797,DRV528,0,-8.25,0
TRP004254,MANDI040,WH-West,2026-05-14 00:00:00,2026-05-15 00:45:34,12.5,600.398321966056,UP-51-CD-4304,DRV574,0,-2.51,0
TRP002026,MANDI030,WH-Central,2026-05-30 12:11:11,2026-05-30 18:47:11,6.6,341.4,PB-85-CD-1500,DRV362,0,-1.94,0
TRP003001,MANDI046,WH-South,2026-07-14 19:41:00,2026-07-15 09:05:16,13.4,,DL-39-AB-8415,DRV285,0,,0
TRP001618,MANDI052,WH-Central,2026-06-05 00:00:00,2026-05-07 14:29:50,20.1,901.0,UP-31-AB-8704,DRV977,0,-2.42,0
TRP003596,MANDI019,Export-Terminal,2026-04-16 03:46:00,2026-04-16 06:04:00,2.3,125.2,HR-66-BC-2362,DRV757,0,-0.83,0
TRP006240,MANDI034,WH-East,2026-02-13 12:46:00,2026-02-13 19:10:00,6.4,257.0,UP-72-DF-9228,,0,-0.02,0
TRP000884,MANDI023,WH-North,2026-04-14 14:16:00,2026-04-15 07:10:00,16.9,724.297975682902,RJ-96-AB-2759,DRV912,0,-1.21,0
TRP008452,MANDI017,WH-South,2026-08-22 21:20:20,2026-08-23 21:08:20,23.8,1365.3,HR-74-BC-5674,DRV725,0,-10.33,0
TRP004890,MANDI010,WH-Central,2026-12-05 08:23:00,2026-05-13 02:35:14,18.2,1041.3,,,0,-7.83,0
TRP003820,MANDI042,WH-East,2026-08-11 05:05:12,2026-08-11 14:59:00,9.9,569.798407488772,HR-85-AB-2317,DRV420,0,-4.34,0
TRP007855,MANDI030,WH-South,2026-08-15 03:38:10,2026-08-15 19:08:00,15.5,703.9,UP-57-CD-4718,,0,-2.1,0
TRP000081,MANDI015,WH-North,2026-08-18 12:23:07,2026-08-19 07:29:07,19.1,1128.5,UP-45-BC-4745,DRV525,0,-9.11,0
TRP004314,MANDI008,WH-Central,2026-08-13 07:35:51,2026-08-14 07:05:00,23.5,1205.0,HR-46-AB-9560,DRV991,0,-6.62,0
TRP009785,MANDI047,WH-North,2026-05-20 08:45:00,2026-05-20 00:00:00,3.1,181.49949273291,PB-65-CD-1854,DRV923,0,-1.44,0
TRP001083,MANDI001,WH-North,2026-08-30 00:00:00,2026-08-30 11:22:23,5.0,277.599224146864,UP-74-DF-5785,,0,-1.94,0
TRP000132,MANDI056,Export-Terminal,2026-05-12 20:36:57,2026-05-13 00:00:00,20.1,1195.8,DL-51-BC-5902,DRV974,0,-9.8,0
TRP002649,MANDI021,WH-East,2026-05-23 17:15:48,2026-05-24 05:45:48,12.5,708.8,RJ-53-CD-4483,DRV299,0,-5.22,0
TRP003134,MANDI052,WH-West,2026-06-07 21:53:05,2026-06-08 16:05:05,18.2,787.4,HR-28-AB-9363,DRV876,0,-1.48,0
TRP003474,MANDI052,WH-North,2026-04-26 10:23:55,2026-04-26 16:47:00,6.4,327.1,HR-65-BC-9286,DRV105,0,-1.78,0
TRP007455,MANDI012,WH-North,2026-08-20 00:00:00,2026-08-21 18:11:42,21.5,,UP-86-CD-7985,,0,,0
TRP007186,MANDI003,WH-Central,2026-01-26 18:04:00,2026-01-27 05:28:00,11.4,559.0,UP-36-DF-3288,DRV608,0,-2.58,0
TRP000501,MANDI021,WH-Central,2026-02-15 06:39:31,2026-02-15 23:03:00,16.4,677.6,HR-77-AB-4777,,0,-0.54,0
TRP009240,MANDI022,WH-South,2026-03-17 02:29:00,2026-03-17 10:47:18,8.3,465.9,HR-32-BC-6827,,0,-3.35,0
TRP000714,MANDI014,WH-North,2026-02-24 21:36:39,2026-02-25 14:06:00,16.5,937.4,PB-33-BC-4475,DRV636,0,-6.94,0
TRP005460,MANDI027,WH-Central,2026-01-01 06:04:33,2026-01-01 23:28:33,17.4,897.5,PB-84-AB-8118,,0,-5.04,0
TRP001892,MANDI022,Export-Terminal,2026-05-07 19:07:53,2026-05-08 10:13:00,15.1,771.8,RJ-26-BC-6558,DRV219,1,-4.19,0
TRP009446,MANDI027,WH-South,2026-02-24 01:52:31,2026-02-24 13:10:31,11.3,534.0,HR-63-BC-1683,DRV903,0,-2.05,0
TRP002068,MANDI035,WH-West,2026-02-21 00:00:00,2026-02-21 22:57:13,10.1,,,DRV632,0,,0
TRP005876,MANDI019,WH-West,2026-07-08 05:31:55,2026-07-08 18:19:55,12.8,676.0,UP-71-AB-7083,DRV994,0,-4.1,0
TRP009557,MANDI015,Export-Terminal,2026-03-16 13:33:11,2026-03-17 01:51:11,12.3,601.4,HR-77-DF-3955,DRV541,0,-2.74,0
TRP007087,MANDI006,Export-Terminal,2026-04-23 00:00:00,2026-04-24 02:45:00,15.4,791.1,DL-31-AB-6150,DRV700,0,-4.38,0
TRP001361,MANDI033,WH-South,2026-02-16 21:13:12,2026-02-17 17:07:00,19.9,987.6,PB-61-BC-1454,DRV893,0,-4.79,0
TRP008058,MANDI054,WH-South,2026-08-29 07:59:08,2026-08-29 21:23:08,13.4,,UP-41-AB-8273,DRV844,0,,0
TRP000260,MANDI027,Export-Terminal,2026-01-29 14:14:33,2026-01-29 20:20:33,6.1,,DL-46-CD-2171,,1,,0
TRP001617,MANDI031,WH-East,2026-07-24 21:49:05,2026-07-25 04:25:05,6.6,320.0,UP-27-BC-2223,,0,-1.4,0
TRP008864,MANDI021,WH-North,2026-01-31 04:45:00,2026-02-01 00:57:00,20.2,843.4,HR-80-BC-4499,DRV233,0,-0.88,0
TRP002234,MANDI037,Export-Terminal,2026-03-13 09:54:28,2026-03-14 02:06:28,16.2,690.598069869684,,DRV542,0,-1.06,0
TRP005457,MANDI022,WH-West,2026-05-01 14:18:00,2026-05-02 11:18:00,21.0,,,DRV262,1,,0
TRP002911,MANDI034,WH-West,2026-06-10 14:20:28,2026-11-06 00:00:00,22.3,1282.1964164305082,HR-99-DF-9280,,1,-9.75,0
TRP009154,MANDI035,Export-Terminal,2026-02-27 22:12:03,2026-02-28 19:12:03,21.0,991.097230014254,,DRV870,0,-3.78,0
TRP007238,MANDI031,WH-West,2026-01-20 22:38:20,2026-01-21 15:56:20,17.3,884.697527387358,,,0,-4.82,0
TRP008199,MANDI018,WH-South,2026-02-02 11:24:22,2026-02-02 14:54:00,3.493888888888889,157.0,DL-91-AB-5419,DRV369,0,-0.43,0
TRP009234,MANDI003,WH-West,2026-08-21 19:20:39,2026-08-21 23:02:39,3.7,158.8,HR-68-BC-1812,DRV562,0,-0.27,0
TRP000032,MANDI023,WH-West,2026-07-28 00:00:00,2026-07-28 17:44:00,14.4,,HR-83-AB-7638,DRV294,0,,0
TRP008249,MANDI012,WH-East,2026-06-16 10:36:32,2026-06-17 08:24:32,21.8,1192.1,HR-64-CD-9211,DRV178,0,-8.0,0
TRP001471,MANDI023,Export-Terminal,2026-09-07 06:30:00,2026-07-09 17:06:27,10.6,624.598254330444,HR-39-CD-4640,DRV866,0,-5.01,0
TRP007397,MANDI019,Export-Terminal,2026-01-30 16:30:27,2026-01-31 08:42:27,16.2,956.7,PB-60-AB-7599,DRV808,0,-7.72,0
TRP003008,MANDI042,WH-South,2026-11-01 00:00:00,2026-12-01 00:00:00,13.9,830.6,DL-53-DF-1961,DRV364,0,-6.86,0
TRP004705,MANDI010,WH-Central,2026-04-01 04:21:44,2026-04-01 09:57:44,5.6,277.9,RJ-20-CD-6578,,0,-1.35,0
TRP006773,MANDI017,WH-South,2026-03-06 19:27:01,2026-03-07 14:09:01,18.7,1021.5,RJ-22-BC-9175,DRV241,0,-6.84,0
TRP003998,MANDI039,Export-Terminal,2026-02-03 14:12:08,2026-02-04 09:36:08,19.4,917.7974348774919,UP-79-AB-9796,DRV944,0,-3.54,0
TRP004864,MANDI048,WH-Central,2026-11-02 18:12:00,2026-02-12 00:06:06,5.9,,UP-41-AB-4705,DRV270,0,,0
TRP005577,MANDI015,WH-Central,2026-01-28 00:00:00,2026-01-29 13:28:17,21.4,1067.8,UP-28-DF-1133,DRV267,0,-5.3,0
TRP007886,MANDI043,Export-Terminal,2026-02-11 12:24:00,2026-12-02 03:00:00,14.6,720.8,UP-70-CD-8840,DRV551,0,-3.42,0
TRP004369,MANDI048,WH-North,2026-04-25 12:28:34,2026-04-26 10:10:34,21.7,,RJ-40-AB-5916,,0,,0
TRP004787,MANDI013,WH-Central,2026-08-30 18:41:33,2026-08-31 03:17:33,8.6,434.7,UP-48-BC-9049,DRV692,0,-2.27,0
TRP008774,MANDI040,WH-West,2026-09-05 17:20:20,2026-06-09 01:02:00,7.7,416.7,UP-31-DF-3506,DRV193,0,-2.72,0
TRP008359,MANDI038,WH-South,2026-02-06 03:00:36,2026-02-06 19:30:36,16.5,798.2,,DRV242,0,-3.46,0
TRP009394,MANDI032,WH-North,2026-06-15 11:43:13,2026-06-15 17:49:00,6.1,304.7,HR-78-BC-8188,DRV194,0,-1.52,0
TRP002261,MANDI005,WH-West,2026-01-26 03:25:49,2026-01-26 19:07:00,15.7,649.798183899972,DL-65-BC-3895,,0,-0.54,0
TRP008453,MANDI021,WH-South,2026-02-13 14:29:54,2026-02-13 22:35:00,8.1,342.6,,DRV866,0,-0.47,0
TRP001964,MANDI042,WH-East,2026-08-19 12:10:09,2026-08-19 17:58:00,5.8,301.6,HR-88-CD-1203,DRV442,0,-1.74,0
TRP001419,MANDI055,WH-South,2026-11-03 07:48:00,2026-11-03 21:36:00,13.8,588.2,RJ-69-BC-6892,,0,-0.91,0
TRP007287,MANDI008,WH-East,2026-08-24 16:36:00,2026-08-25 05:06:31,12.5,580.9,,DRV812,0,-2.02,0
TRP006754,MANDI012,WH-East,2026-07-13 23:54:09,2026-07-14 16:24:09,16.5,880.2,PB-17-DF-2404,DRV282,0,-5.51,0
TRP001181,MANDI044,Export-Terminal,2026-06-11 01:34:17,2026-06-11 11:28:00,9.895277777777778,430.9,HR-95-AB-6682,,0,-0.87,0
TRP009964,MANDI056,Export-Terminal,2026-02-15 07:30:55,2026-02-15 16:54:55,9.4,529.0,HR-77-CD-7974,DRV798,0,-3.82,0
TRP000591,MANDI046,WH-West,2026-06-14 05:14:18,2026-06-14 19:26:00,14.2,779.8,,DRV100,0,-5.29,0
