arrival_id,date,mandi_id,crop_name,variety,arrival_qtl,unit,farmer_count,is_negative_anomaly
ARR0020782,2026-06-01,MANDI021,Rice,HD-2967,230.67,Qtl,76.0,False
ARR0008024,2026-01-11,MANDI029,Rice,Local,55.88,Qtl,16.0,False
ARR0006965,2026-02-09,MANDI015,Rice,Premium,406.41,Qtl,149.0,False
ARR0002409,2026-11-06,MANDI001,Cotton,Local,195.69,Qtl,38.0,False
ARR0006420,2026-08-06,MANDI023,Rice,Local,260.7,Qtl,96.0,False
ARR0007794,2026-06-06,MANDI012,Maize,Common,19.27,Qtl,147.0,False
ARR0016831,2026-07-23,MANDI009,Rice,Local,223.59000000000003,Qtl,71.0,False
ARR0024611,2026-03-27,MANDI053,Mustard,HD-2967,20.309999999999995,Qtl,45.0,False
ARR0012843,2026-03-01,MANDI042,Rice,Pusa-1121,379.42999999999995,Qtl,128.0,False
ARR0002056,2026-04-18,MANDI048,Sugarcane,Premium,279.57,Qtl,103.0,False
ARR0020089,2026-07-07,MANDI041,Mustard,PBW-343,362.66,Qtl,51.0,True
ARR0011027,2026-05-20,MANDI024,Maize,Premium,446.81,Qtl,71.0,False
ARR0015396,2026-05-20,MANDI051,Sugarcane,PBW-343,0.25,Qtl,86.0,False
ARR0007269,2026-01-21,MANDI053,Maize,Premium,218.99,Qtl,146.0,False
ARR0014557,2026-07-25,MANDI047,Sugarcane,Local,56.54,Qtl,65.0,False
ARR0022876,2026-08-13,MANDI052,Maize,PBW-343,375.15,Qtl,83.0,False
ARR0003097,2026-03-02,MANDI018,Mustard,PBW-343,156.85,Qtl,12.0,False
ARR0004700,2026-07-20,MANDI052,Sugarcane,PBW-343,279.66,Qtl,13.0,False
ARR0022023,2026-08-31,MANDI014,Mustard,Local,491.42,Qtl,72.0,False
ARR0008608,2026-04-08,MANDI014,Rice,Pusa-1121,403.87,Qtl,115.0,False
ARR0021026,2026-07-19,MANDI018,Rice,HD-2967,418.53999999999996,Qtl,147.0,False
ARR0008158,2026-05-08,MANDI010,Rice,PBW-343,254.12,Qtl,47.0,False
ARR0004933,2026-05-22,MANDI019,Wheat,PBW-343,131.99,Qtl,47.0,False
ARR0010220,2026-04-14,MANDI011,Maize,HD-2967,181.15000000000003,Qtl,11.0,False
ARR0017103,2026-03-14,MANDI042,Rice,Local,0.32,Qtl,121.0,False
ARR0005077,2026-05-16,MANDI030,Maize,Hybrid,407.56,Qtl,118.0,False
ARR0006915,2026-06-29,MANDI017,Mustard,PBW-343,75.22,Qtl,115.0,False
ARR0022385,2026-06-08,MANDI026,Mustard,PBW-343,31.8,Qtl,63.0,False
ARR0009730,2026-08-28,MANDI047,Rice,PBW-343,157.97,Qtl,47.0,False
ARR0005100,2026-05-16,MANDI051,Maize,Premium,350.32,Qtl,87.0,False
ARR0021334,2026-01-27,MANDI053,Maize,Premium,0.06,Qtl,71.0,False
ARR0007338,2026-03-17,MANDI048,Rice,Local,209.82,Qtl,76.0,False
ARR0016170,2026-06-24,MANDI032,Rice,HD-2967,370.98,Qtl,135.0,False
ARR0013792,2026-04-01,MANDI049,Rice,PBW-343,59.51,Qtl,145.0,False
ARR0007917,2026-09-06,MANDI007,Sugarcane,Hybrid,29.35,Qtl,130.0,False
ARR0007919,2026-07-27,MANDI023,Wheat,Local,416.68,Qtl,139.0,False
ARR0016589,2026-10-02,MANDI009,Rice,Premium,492.8,Qtl,44.0,False
ARR0022064,2026-08-06,MANDI004,Sugarcane,PBW-343,0.46,Qtl,138.0,False
ARR0013197,2026-05-07,MANDI006,Maize,Hybrid,294.27,Qtl,103.0,False
ARR0012899,2026-03-15,MANDI029,Rice,Pusa-1121,3.4837000000000002,Qtl,127.0,True
ARR0024644,2026-05-04,MANDI009,Mustard,Pusa-1121,174.81,Qtl,64.0,False
ARR0022381,2026-02-04,MANDI001,Maize,Hybrid,2.2044,Qtl,121.0,True
ARR0009914,2026-04-07,MANDI020,Wheat,Premium,491.65,Qtl,18.0,True
ARR0005461,2026-05-11,MANDI002,Cotton,Common,184.97,Qtl,74.0,False
ARR0002436,2026-06-24,MANDI009,Mustard,Pusa-1121,222.78,Qtl,92.0,False
ARR0009151,2026-07-05,MANDI045,Wheat,HD-2967,280.64,Qtl,25.0,False
ARR0011489,2026-03-14,MANDI047,Maize,Local,0.24,Qtl,125.0,False
ARR0021080,2026-03-22,MANDI030,Cotton,Local,301.81,Qtl,77.0,False
ARR0007827,2026-04-23,MANDI004,Wheat,Local,0.18,Qtl,16.0,False
ARR0016426,2026-01-07,MANDI030,Rice,Pusa-1121,264.58,Qtl,55.0,False
ARR0004346,2026-02-06,MANDI008,Cotton,Premium,214.42,Qtl,133.0,False
ARR0022927,2026-01-12,MANDI037,Mustard,Pusa-1121,146.35,Qtl,51.0,False
ARR0011833,2026-08-06,MANDI034,Mustard,Local,330.86,Qtl,116.0,False
ARR0005654,2026-02-21,MANDI017,Wheat,Common,38.59,Qtl,14.0,False
ARR0023895,2026-01-15,MANDI057,Maize,Local,421.22,Qtl,14.0,False
ARR0015493,2026-03-28,MANDI028,Mustard,Common,78.01,Qtl,145.0,False
ARR0024282,2026-03-13,MANDI015,Mustard,Hybrid,314.65,Qtl,100.0,False
ARR0009721,2026-04-22,MANDI021,Cotton,Hybrid,189.73,Qtl,66.0,False
ARR0010629,2026-04-01,MANDI054,Mustard,HD-2967,174.98,Qtl,59.0,False
ARR0013298,2026-06-14,MANDI049,Rice,Local,162.34,Qtl,6.0,False
ARR0000284,2026-06-22,MANDI016,Wheat,Pusa-1121,278.17,Qtl,99.0,False
ARR0004654,2026-01-07,MANDI028,Rice,Local,72.06,Qtl,114.0,False
ARR0006036,2026-04-30,MANDI007,Maize,Pusa-1121,284.89,Qtl,140.0,False
ARR0013682,2026-04-26,MANDI033,Rice,HD-2967,329.87,Qtl,84.0,False
ARR0011616,2026-06-22,MANDI020,Sugarcane,PBW-343,403.47,Qtl,142.0,False
ARR0001511,2026-03-21,MANDI015,Sugarcane,Local,327.86,Qtl,145.0,False
ARR0010924,2026-03-30,MANDI042,Maize,Hybrid,306.29,Qtl,118.0,False
ARR0004580,2026-03-03,MANDI052,Rice,Hybrid,43.45,Qtl,39.0,False
ARR0017060,2026-06-12,MANDI057,Wheat,PBW-343,200.62,Qtl,72.0,False
ARR0021804,2026-08-06,MANDI008,Sugarcane,PBW-343,461.33,Qtl,141.0,False
ARR0008981,2026-02-02,MANDI009,Sugarcane,HD-2967,329.51,Qtl,114.0,False
ARR0001423,2026-08-12,MANDI038,Sugarcane,Local,114.91,Qtl,65.0,False
ARR0019434,2026-07-25,MANDI039,Maize,Common,114.66,Qtl,145.0,False
ARR0023481,2026-01-24,MANDI025,Wheat,Premium,325.0,Qtl,84.0,False
ARR_RESCUE_00008,2026-02-12,MANDI014,Cotton,Common,425.69000000000005,Qtl,63.0,False
ARR0011243,2026-05-21,MANDI039,Rice,Local,0.48,Qtl,28.0,False
ARR0019074,2026-01-15,MANDI011,Maize,Local,356.9,Qtl,27.0,False
ARR0006528,2026-03-11,MANDI018,Rice,PBW-343,288.86,Qtl,32.0,False
ARR0015957,2026-04-17,MANDI022,Wheat,Common,343.8,Qtl,96.0,False
ARR0010698,2026-02-09,MANDI029,Mustard,Hybrid,444.42,Qtl,30.0,False
ARR0022312,2026-03-16,MANDI045,Rice,Pusa-1121,310.43,Qtl,80.0,False
ARR0022980,2026-08-11,MANDI048,Sugarcane,HD-2967,265.05,Qtl,137.0,False
ARR0002360,2026-08-07,MANDI032,Rice,HD-2967,365.7,Qtl,66.0,False
ARR0002158,2026-04-24,MANDI013,Maize,Local,72.85,Qtl,26.0,False
ARR0006441,2026-05-31,MANDI045,Maize,Pusa-1121,67.75,Qtl,93.0,False
ARR0023690,2026-04-26,MANDI012,Sugarcane,HD-2967,196.87,Qtl,69.0,False
ARR_RESCUE_00009,2026-07-10,MANDI036,Mustard,PBW-343,499.41,Qtl,8.0,False
ARR0023480,2026-05-08,MANDI035,Rice,Hybrid,416.66,Qtl,86.0,False
ARR0006353,2026-07-03,MANDI019,Mustard,Pusa-1121,417.55,Qtl,25.0,False
ARR0014875,2026-02-03,MANDI012,Wheat,Premium,146.05,Qtl,129.0,False
ARR0023428,2026-08-15,MANDI002,Rice,Premium,46.72,Qtl,57.0,False
ARR0005054,2026-10-08,MANDI017,Sugarcane,Hybrid,398.4,Qtl,90.0,False
ARR0003411,2026-06-22,MANDI051,Rice,PBW-343,272.51,Qtl,67.0,False
ARR0023999,2026-07-15,MANDI040,Wheat,PBW-343,463.68,Qtl,165.0,False
ARR0004472,2026-03-22,MANDI004,Wheat,Common,332.55,Qtl,119.0,False
ARR0001348,2026-05-04,MANDI036,Cotton,Pusa-1121,173.59000000000003,Qtl,5.0,False
ARR0020572,2026-06-27,MANDI056,Wheat,Common,0.23,Qtl,34.0,False
ARR0021537,2026-02-03,MANDI003,Maize,PBW-343,488.44,Qtl,67.0,False
ARR0008138,2026-08-27,MANDI033,Wheat,Common,114.36,Qtl,17.0,False
ARR0002141,2026-11-05,MANDI022,Mustard,PBW-343,0.13,Qtl,112.0,False
ARR0017898,2026-08-15,MANDI043,Rice,Common,231.61,Qtl,114.0,False
ARR0013746,2026-04-20,MANDI028,Rice,HD-2967,493.5899999999999,Qtl,42.0,False
ARR0004102,2026-07-05,MANDI051,Maize,Premium,170.15,Qtl,44.0,False
ARR0019081,2026-06-05,MANDI003,Rice,Common,296.14,Qtl,107.0,False
ARR0010825,2026-03-24,MANDI012,Cotton,HD-2967,28.11,Qtl,138.0,False
ARR_RESCUE_00010,2026-03-18,MANDI026,Wheat,HD-2967,254.08,Qtl,91.0,False
ARR0021816,2026-01-06,MANDI037,Rice,Premium,430.92,Qtl,34.0,False
ARR0005712,2026-12-08,MANDI024,Rice,PBW-343,0.15,Qtl,62.0,False
ARR0004192,2026-05-14,MANDI009,Wheat,Pusa-1121,232.0,Qtl,74.0,False
ARR0009713,2026-04-17,MANDI005,Cotton,Pusa-1121,395.12,Qtl,47.0,False
ARR0005529,2026-06-18,MANDI016,Maize,Local,416.11,Qtl,146.0,False
ARR0015740,2026-03-19,MANDI044,Rice,HD-2967,0.18,Qtl,1.0,False
ARR0001816,2026-01-28,MANDI016,Cotton,Pusa-1121,362.65,Qtl,64.0,False
ARR0009321,2026-09-08,MANDI046,Rice,Common,153.24,Qtl,56.0,False
ARR0003211,2026-08-15,MANDI029,Wheat,PBW-343,351.75,Qtl,98.0,False
ARR0014236,2026-01-24,MANDI035,Wheat,PBW-343,362.12,Qtl,14.0,False
ARR0007307,2026-03-06,MANDI056,Mustard,Hybrid,283.98,Qtl,138.0,False
ARR0023057,2026-03-03,MANDI043,Maize,Premium,4.8758,Qtl,136.0,True
ARR0020032,2026-11-08,MANDI005,Maize,Premium,217.11,Qtl,76.0,False
ARR0006934,2026-08-29,MANDI036,Mustard,Common,333.57,Qtl,150.0,False
ARR0014418,2026-02-01,MANDI054,Sugarcane,Hybrid,424.52,Qtl,107.0,False
ARR0013062,2026-07-19,MANDI017,Rice,Common,0.2,Qtl,69.0,False
ARR0015863,2026-04-16,MANDI041,Sugarcane,Premium,326.93,Qtl,103.0,False
ARR0003114,2026-01-02,MANDI033,Maize,PBW-343,255.88,Qtl,120.0,False
ARR0005043,2026-03-10,MANDI034,Maize,Hybrid,186.11,Qtl,65.0,False
ARR0008655,2026-02-15,MANDI025,Mustard,HD-2967,0.39,Qtl,74.0,False
ARR0000867,2026-08-20,MANDI025,Wheat,Premium,142.27,Qtl,67.0,False
ARR0016335,2026-01-15,MANDI010,Rice,HD-2967,460.81,Qtl,58.0,False
ARR0012849,2026-01-14,MANDI043,Sugarcane,Premium,181.37,Qtl,98.0,False
ARR0015594,2026-04-16,MANDI025,Cotton,HD-2967,461.91,Qtl,90.0,True
ARR0013183,2026-03-15,MANDI039,Maize,Common,261.5,Qtl,104.0,False
ARR0001057,2026-06-27,MANDI006,Wheat,Common,196.21,Qtl,63.0,False
ARR0011504,2026-04-09,MANDI019,Mustard,Pusa-1121,266.88,Qtl,93.0,False
ARR0003201,2026-08-28,MANDI044,Cotton,Premium,95.84,Qtl,54.0,False
ARR0013839,2026-01-31,MANDI009,Mustard,PBW-343,0.18,Qtl,19.0,False
ARR0002172,2026-02-03,MANDI030,Wheat,Hybrid,284.14,Qtl,55.0,False
ARR0005383,2026-01-13,MANDI032,Maize,Common,319.04,Qtl,45.0,False
ARR0023768,2026-01-19,MANDI044,Wheat,Hybrid,0.48,Qtl,130.0,False
ARR0014582,2026-07-27,MANDI034,Cotton,Hybrid,188.23,Qtl,104.0,False
ARR0006259,2026-06-17,MANDI011,Wheat,Local,287.97,Qtl,81.0,False
ARR0016600,2026-07-19,MANDI008,Rice,Premium,336.68,Qtl,118.0,False
ARR0006425,2026-04-05,MANDI053,Cotton,Common,353.84,Qtl,106.0,False
ARR0003456,2026-03-09,MANDI013,Sugarcane,PBW-343,232.22000000000003,Qtl,80.0,False
ARR0004227,2026-01-27,MANDI046,Rice,Premium,0.45,Qtl,34.0,False
ARR0011792,2026-05-16,MANDI028,Sugarcane,Premium,490.62,Qtl,44.0,False
ARR0006866,2026-02-22,MANDI036,Wheat,Common,56.6,Qtl,138.0,False
ARR0016452,2026-05-12,MANDI056,Wheat,Premium,384.28,Qtl,18.0,False
ARR0004344,2026-01-12,MANDI003,Sugarcane,Pusa-1121,428.93,Qtl,106.0,False
ARR0001191,2026-08-06,MANDI036,Cotton,PBW-343,398.05999999999995,Qtl,100.0,False
ARR0001806,2026-07-25,MANDI040,Cotton,HD-2967,266.07,Qtl,92.0,False
ARR0021894,2026-05-15,MANDI056,Maize,Local,418.96000000000004,Qtl,147.0,False
ARR0001890,2026-03-07,MANDI036,Sugarcane,Common,0.34,Qtl,87.0,False
ARR0009527,2026-02-02,MANDI038,Cotton,Premium,46.51,Qtl,81.0,False
ARR0005721,2026-02-13,MANDI023,Wheat,Pusa-1121,356.43,Qtl,127.0,False
ARR0019726,2026-08-24,MANDI004,Mustard,Pusa-1121,19.5,Qtl,23.0,False
ARR0000424,2026-08-27,MANDI046,Mustard,Pusa-1121,263.32,Qtl,105.0,False
ARR0013677,2026-07-14,MANDI055,Mustard,Premium,403.99,Qtl,102.0,False
ARR0009150,2026-08-05,MANDI034,Mustard,Common,15.13,Qtl,63.0,False
ARR0003003,2026-02-12,MANDI056,Mustard,Pusa-1121,438.29999999999995,Qtl,11.0,False
ARR0000313,2026-07-24,MANDI018,Rice,Hybrid,265.1,Qtl,89.0,False
ARR0021707,2026-11-05,MANDI019,Cotton,Local,238.93,Qtl,84.0,False
ARR0013339,2026-05-27,MANDI056,Cotton,Premium,160.83,Qtl,51.0,False
ARR0012693,2026-02-07,MANDI045,Cotton,Pusa-1121,37.63,Qtl,87.0,False
ARR0003800,2026-09-09,MANDI042,Cotton,Local,354.29,Qtl,53.0,False
ARR0020804,2026-04-08,MANDI012,Rice,Local,408.07000000000005,Qtl,132.0,False
ARR0012805,2026-04-06,MANDI042,Rice,Common,200.01,Qtl,21.0,False
ARR0023925,2026-03-13,MANDI018,Cotton,Common,474.29,Qtl,5.0,False
ARR0004985,2026-04-08,MANDI015,Wheat,PBW-343,3.3495,Qtl,124.0,True
ARR0004246,2026-01-24,MANDI006,Mustard,PBW-343,187.45,Qtl,48.0,False
ARR0024036,2026-01-29,MANDI007,Sugarcane,PBW-343,387.93,Qtl,77.0,False
ARR0016287,2026-04-17,MANDI042,Maize,PBW-343,393.7,Qtl,81.0,False
ARR0004795,2026-05-11,MANDI050,Sugarcane,Common,391.36,Qtl,60.0,False
ARR0020002,2026-08-03,MANDI053,Cotton,PBW-343,383.35,Qtl,55.0,False
ARR0011052,2026-06-15,MANDI053,Wheat,Hybrid,431.49,Qtl,34.0,False
ARR0011193,2026-06-17,MANDI046,Sugarcane,Common,0.43,Qtl,84.0,False
ARR0008351,2026-01-14,MANDI031,Rice,Hybrid,374.1,Qtl,78.0,False
ARR0002596,2026-05-16,MANDI048,Maize,Pusa-1121,287.02,Qtl,125.0,False
ARR0023879,2026-02-07,MANDI042,Mustard,HD-2967,251.07,Qtl,15.0,False
ARR0020211,2026-06-07,MANDI018,Maize,PBW-343,398.14,Qtl,77.0,False
ARR0001969,2026-03-20,MANDI042,Rice,Hybrid,70.92,Qtl,115.0,False
ARR0021090,2026-07-05,MANDI018,Cotton,Premium,252.8,Qtl,40.0,False
ARR0015815,2026-02-03,MANDI016,Wheat,Hybrid,78.83,Qtl,25.0,False
ARR0005344,2026-02-16,MANDI044,Cotton,Premium,56.59,Qtl,30.0,False
ARR0023418,2026-07-07,MANDI009,Wheat,Local,378.51,Qtl,47.0,False
ARR0007469,2026-01-29,MANDI001,Wheat,Local,332.27,Qtl,14.0,False
ARR0006242,2026-08-10,MANDI011,Mustard,Pusa-1121,287.71,Qtl,126.0,False
ARR0024016,2026-04-29,MANDI040,Cotton,Hybrid,323.97,Qtl,72.0,False
ARR0014469,2026-06-05,MANDI047,Rice,Common,303.77,Qtl,67.0,False
ARR0021706,2026-03-18,MANDI011,Rice,Premium,301.86,Qtl,73.0,False
ARR0023740,2026-01-25,MANDI037,Cotton,Premium,218.21,Qtl,43.0,False
ARR0012470,2026-06-10,MANDI042,Rice,Local,72.15,Qtl,76.0,False
ARR0008609,2026-07-24,MANDI007,Mustard,HD-2967,445.65,Qtl,15.0,False
ARR0022828,2026-01-08,MANDI053,Rice,PBW-343,262.79,Qtl,128.0,False
ARR0011488,2026-05-03,MANDI023,Mustard,HD-2967,314.29,Qtl,110.0,False
ARR_RESCUE_00011,2026-09-08,MANDI055,Cotton,Common,189.29,Qtl,127.0,False
ARR0000502,2026-07-02,MANDI050,Sugarcane,Hybrid,26.47,Qtl,9.0,False
ARR0011779,2026-04-22,MANDI018,Cotton,Hybrid,0.31,Qtl,36.0,False
ARR0021991,2026-06-04,MANDI040,Cotton,HD-2967,380.12,Qtl,42.0,False
ARR0021329,2026-04-29,MANDI025,Maize,Premium,0.49,Qtl,85.0,False
ARR0014476,2026-03-06,MANDI028,Sugarcane,Pusa-1121,125.29,Qtl,145.0,False
ARR0004392,2026-05-01,MANDI053,Mustard,HD-2967,459.39,Qtl,34.0,False
ARR0004521,2026-04-10,MANDI051,Rice,Local,58.91,Qtl,6.0,False
ARR0005876,2026-08-22,MANDI050,Sugarcane,Local,462.47,Qtl,37.0,False
ARR0020364,2026-08-06,MANDI005,Maize,PBW-343,497.02,Qtl,175.0,False
ARR0017308,2026-03-16,MANDI044,Maize,Pusa-1121,82.75,Qtl,29.0,False
ARR0022072,2026-05-26,MANDI040,Maize,HD-2967,33.53,Qtl,141.0,False
ARR0006889,2026-05-06,MANDI025,Maize,Common,0.3,Qtl,26.0,False
ARR0020647,2026-04-07,MANDI014,Maize,Local,120.17,Qtl,54.0,False
ARR0022749,2026-10-01,MANDI049,Cotton,Local,376.2,Qtl,132.0,False
ARR0001744,2026-02-13,MANDI029,Mustard,Local,126.19,Qtl,55.0,False
ARR0010466,2026-08-06,MANDI011,Rice,Pusa-1121,358.48,Qtl,130.0,True
ARR0011498,2026-01-22,MANDI032,Cotton,HD-2967,136.48,Qtl,47.0,False
ARR0009677,2026-02-05,MANDI018,Sugarcane,HD-2967,333.02,Qtl,117.0,False
ARR0002228,2026-02-21,MANDI027,Rice,Local,0.04,Qtl,45.0,False
ARR0014881,2026-07-13,MANDI042,Wheat,HD-2967,18.76,Qtl,7.0,False
ARR0021462,2026-01-18,MANDI032,Mustard,Hybrid,424.35,Qtl,90.0,False
ARR0005573,2026-05-16,MANDI007,Rice,Local,283.42,Qtl,64.0,False
ARR0017368,2026-02-08,MANDI050,Maize,Common,61.64,Qtl,126.0,False
ARR0011767,2026-06-06,MANDI036,Mustard,Hybrid,192.21,Qtl,58.0,False
ARR0008293,2026-05-01,MANDI018,Sugarcane,Pusa-1121,280.27,Qtl,74.0,False
ARR0007899,2026-05-08,MANDI037,Sugarcane,Premium,118.11,Qtl,111.0,False
ARR0022092,2026-04-07,MANDI002,Cotton,Pusa-1121,0.36,Qtl,75.0,False
ARR0000324,2026-03-17,MANDI049,Rice,Pusa-1121,338.78,Qtl,79.0,False
ARR0020548,2026-03-25,MANDI054,Rice,HD-2967,427.06000000000006,Qtl,51.0,False
ARR0017996,2026-01-31,MANDI057,Wheat,Pusa-1121,0.35,Qtl,1.0,False
ARR0003452,2026-02-14,MANDI005,Wheat,Common,226.84,Qtl,9.0,False
ARR0016817,2026-08-02,MANDI039,Maize,Premium,83.81,Qtl,88.0,False
ARR0009659,2026-04-22,MANDI057,Wheat,Premium,78.6,Qtl,82.0,False
ARR0006966,2026-01-25,MANDI002,Mustard,PBW-343,48.86,Qtl,80.0,False
ARR0017871,2026-12-06,MANDI029,Mustard,Hybrid,305.48,Qtl,107.0,False
ARR0014765,2026-03-17,MANDI051,Cotton,Hybrid,72.3,Qtl,82.0,False
ARR0019139,2026-02-14,MANDI037,Sugarcane,Premium,156.32,Qtl,55.0,False
ARR0013043,2026-04-15,MANDI027,Sugarcane,Local,76.24,Qtl,98.0,False
ARR0022494,2026-05-20,MANDI039,Mustard,PBW-343,498.61,Qtl,128.0,False
ARR0019400,2026-05-26,MANDI010,Maize,Premium,0.37,Qtl,77.0,False
ARR0020729,2026-02-17,MANDI032,Wheat,PBW-343,0.44,Qtl,1.0,False
ARR0006516,2026-05-09,MANDI029,Rice,Premium,310.44,Qtl,113.0,False
ARR0006683,2026-02-23,MANDI001,Mustard,PBW-343,87.72999999999999,Qtl,45.0,False
ARR0004547,2026-02-28,MANDI028,Wheat,Pusa-1121,411.37,Qtl,83.0,False
ARR0014691,2026-01-08,MANDI055,Cotton,Pusa-1121,397.04,Qtl,32.0,False
ARR0004690,2026-07-13,MANDI042,Sugarcane,Premium,208.13,Qtl,5.0,False
ARR0018870,2026-03-19,MANDI045,Wheat,HD-2967,286.59,Qtl,31.0,False
ARR0014138,2026-04-06,MANDI007,Sugarcane,Premium,400.89,Qtl,141.0,False
ARR0015761,2026-02-09,MANDI043,Rice,Local,91.2,Qtl,41.0,False
ARR0013345,2026-05-04,MANDI035,Rice,Pusa-1121,353.55,Qtl,83.0,False
ARR0012472,2026-04-07,MANDI004,Maize,PBW-343,226.66,Qtl,107.0,False
ARR0010820,2026-08-30,MANDI051,Sugarcane,Hybrid,453.88,Qtl,19.0,False
ARR0002982,2026-04-21,MANDI017,Wheat,HD-2967,148.43,Qtl,78.0,False
ARR0000151,2026-03-26,MANDI030,Wheat,Local,32.19,Qtl,51.0,False
ARR0005664,2026-09-07,MANDI001,Cotton,Pusa-1121,472.6600000000001,Qtl,90.0,False
ARR0011287,2026-05-26,MANDI054,Maize,PBW-343,397.48,Qtl,111.0,False
ARR0020688,2026-04-02,MANDI002,Cotton,Common,10.5,Qtl,119.0,False
ARR0009200,2026-01-31,MANDI012,Rice,HD-2967,396.92,Qtl,119.0,False
ARR0023336,2026-02-14,MANDI041,Mustard,Premium,67.76,Qtl,126.0,True
ARR0003464,2026-02-06,MANDI005,Wheat,Local,453.03,Qtl,80.0,True
ARR0006341,2026-04-10,MANDI001,Mustard,HD-2967,2.7882,Qtl,1.0,True
ARR0006880,2026-05-09,MANDI012,Cotton,Premium,160.5,Qtl,56.0,False
ARR0012931,2026-01-21,MANDI001,Mustard,HD-2967,164.84000000000003,Qtl,90.0,False
ARR0001823,2026-06-07,MANDI048,Mustard,HD-2967,39.99,Qtl,23.0,False
ARR0002886,2026-05-06,MANDI024,Maize,Common,276.74,Qtl,68.0,False
ARR0005091,2026-04-27,MANDI053,Sugarcane,Premium,408.11,Qtl,143.0,False
ARR0001484,2026-01-18,MANDI026,Wheat,Common,44.49,Qtl,112.0,False
ARR0001611,2026-07-06,MANDI046,Cotton,HD-2967,0.09,Qtl,127.0,False
ARR0004179,2026-08-12,MANDI006,Rice,PBW-343,136.11,Qtl,148.0,False
ARR0006803,2026-08-25,MANDI050,Mustard,HD-2967,236.18,Qtl,134.0,False
ARR0014426,2026-09-01,MANDI009,Maize,HD-2967,194.83,Qtl,145.0,False
ARR0012909,2026-05-18,MANDI018,Cotton,Pusa-1121,50.24,Qtl,45.0,False
ARR0019604,2026-04-28,MANDI011,Cotton,Local,68.92,Qtl,92.0,False
ARR0004606,2026-04-26,MANDI041,Wheat,Pusa-1121,0.17,Qtl,45.0,False
ARR0024171,2026-02-06,MANDI048,Mustard,Pusa-1121,246.0,Qtl,91.0,False
ARR0019453,2026-04-12,MANDI043,Mustard,Premium,129.65,Qtl,149.0,False
ARR0004885,2026-01-27,MANDI002,Rice,Local,11.400000000000002,Qtl,72.0,False
ARR0015253,2026-02-08,MANDI009,Maize,PBW-343,0.19,Qtl,38.0,False
ARR0019161,2026-01-24,MANDI057,Maize,HD-2967,0.13,Qtl,91.0,False
ARR0004686,2026-05-30,MANDI050,Sugarcane,Pusa-1121,0.42,Qtl,113.0,False
ARR0016786,2026-02-08,MANDI041,Rice,HD-2967,274.95,Qtl,95.0,False
ARR0000641,2026-04-17,MANDI009,Mustard,Pusa-1121,491.68,Qtl,126.0,False
ARR0014282,2026-07-03,MANDI041,Mustard,Local,464.88,Qtl,163.0,False
ARR0021013,2026-04-19,MANDI015,Rice,Hybrid,42.34,Qtl,84.0,False
ARR0024449,2026-02-16,MANDI026,Mustard,Pusa-1121,11.37,Qtl,72.0,False
ARR0004845,2026-04-28,MANDI007,Cotton,HD-2967,74.3,Qtl,70.0,False
ARR0021413,2026-08-09,MANDI003,Maize,HD-2967,213.19,Qtl,129.0,False
ARR0020015,2026-05-05,MANDI010,Maize,HD-2967,0.1,Qtl,34.0,False
ARR0008337,2026-04-25,MANDI021,Mustard,Local,176.0,Qtl,62.0,False
ARR0015277,2026-01-17,MANDI023,Mustard,HD-2967,1.1506999999999998,Qtl,65.0,True
ARR0004398,2026-07-30,MANDI048,Sugarcane,Local,289.94,Qtl,17.0,False
ARR0018215,2026-06-15,MANDI002,Sugarcane,Common,79.53,Qtl,39.0,False
ARR0021703,2026-07-27,MANDI046,Mustard,Premium,65.04,Qtl,118.0,False
ARR0002233,2026-06-08,MANDI057,Wheat,Local,399.28,Qtl,25.0,False
ARR0020340,2026-02-04,MANDI010,Rice,Hybrid,304.03,Qtl,28.0,False
ARR0024476,2026-06-06,MANDI041,Sugarcane,Common,293.18,Qtl,70.0,False
ARR0015569,2026-03-20,MANDI041,Maize,HD-2967,67.32,Qtl,66.0,False
ARR0022564,2026-03-05,MANDI021,Cotton,Local,423.15,Qtl,24.0,False
ARR0024081,2026-02-06,MANDI001,Maize,Premium,176.58,Qtl,114.0,False
ARR0003510,2026-01-04,MANDI026,Maize,Pusa-1121,328.51,Qtl,115.0,False
ARR0000734,2026-03-07,MANDI046,Wheat,Hybrid,184.24,Qtl,108.0,False
ARR0015674,2026-04-22,MANDI042,Sugarcane,Hybrid,342.47,Qtl,46.0,False
ARR0022790,2026-03-16,MANDI037,Mustard,Local,313.96,Qtl,21.0,False
ARR0020348,2026-03-13,MANDI024,Rice,Pusa-1121,274.55,Qtl,93.0,False
ARR0004673,2026-05-12,MANDI019,Maize,Pusa-1121,269.07,Qtl,122.0,False
ARR0000513,2026-04-29,MANDI038,Rice,Hybrid,450.16,Qtl,121.0,False
ARR0020377,2026-01-25,MANDI034,Wheat,Premium,365.49,Qtl,63.0,False
ARR0011336,2026-01-23,MANDI001,Mustard,Common,0.1,Qtl,129.0,False
ARR0010581,2026-11-04,MANDI005,Cotton,Common,140.29,Qtl,49.0,False
ARR0021812,2026-03-23,MANDI031,Wheat,Pusa-1121,285.64,Qtl,135.0,False
ARR0005099,2026-03-07,MANDI057,Maize,Common,499.95,Qtl,71.0,False
ARR0016868,2026-08-25,MANDI006,Rice,Hybrid,439.78999999999996,Qtl,119.0,False
