sensor_id,timestamp,temperature_c,rainfall_mm,humidity_percent,is_fahrenheit_flag,is_negative_rainfall_anomaly,is_heatwave_flag,is_heavy_rain_flag
SEN029,2026-01-25 22:06:23,36.5,10.9,60.5,False,0,1,0
UNKNOWN,2026-08-07 03:25:18,25.5,37.34,44.0,True,0,0,1
SEN018,2026-06-29 03:01:14,39.4,30.3,90.0,False,0,1,1
SEN021,2026-03-07 13:47:01,15.61,11.3,84.0,True,0,0,0
SEN033,2026-09-04 12:22:00,24.61,49.4,83.0,True,1,0,1
SEN020,2026-07-03 13:55:02,19.6,,45.0,False,0,0,0
SEN044,2026-05-10 09:16:40,34.2,45.21,42.0,False,0,0,1
SEN040,2026-09-05 00:52:10,30.39,37.0,67.0,True,0,0,1
SEN023,2026-05-10 04:05:00,37.61,42.7,87.0,True,0,1,1
SEN008,2026-02-18 13:24:00,26.22,10.7,52.0,True,1,0,0
SEN016,2026-05-26 11:00:49,21.5,30.3,78.0,True,0,0,1
SEN029,2026-08-19 19:54:44,34.5,36.5,42.0,True,0,0,1
SEN002,2026-02-12 01:34:25,30.4,49.02,39.0,False,0,0,1
SEN024,2026-01-10 07:10:07,22.8,22.7,61.0,False,1,0,0
SEN005,2026-02-14 21:21:43,19.5,22.5,67.0,False,0,0,0
SEN018,2026-06-24 01:58:27,23.3,48.6,72.0,False,1,0,1
UNKNOWN,2026-07-14 13:30:03,16.0,43.69,43.0,False,0,0,1
SEN049,2026-01-27 01:53:00,16.5,17.7,55.0,True,0,0,0
SEN048,2026-05-10 17:44:10,38.3,,55.0,False,0,1,0
SEN016,2026-03-12 22:49:47,16.28,,47.0,True,0,0,0
SEN028,2026-03-21 00:27:23,35.5,6.1,83.0,True,0,1,0
SEN018,2026-08-05 06:08:35,35.61,26.16,56.0,True,0,1,0
SEN049,2026-08-27 11:51:48,38.72,28.5,51.0,True,0,1,0
SEN029,2026-02-02 22:49:11,20.3,29.9,70.0,False,0,0,0
SEN032,2026-07-25 18:31:16,31.2,39.62,40.0,False,0,0,1
SEN009,2026-06-01 20:39:01,15.89,22.35,52.0,True,0,0,0
SEN034,2026-04-22 13:07:07,32.4,20.9,44.0,False,0,0,0
SEN049,2026-05-01 08:23:52,20.78,13.97,72.0,True,0,0,0
SEN005,2026-03-02 02:41:58,28.22,43.18,81.0,True,0,0,1
SEN002,2026-03-26 13:26:03,35.9,,51.0,False,0,1,0
SEN033,2026-01-20 03:43:26,18.0,43.69,53.0,False,0,0,1
SEN014,2026-09-09 00:34:54,22.2,,38.0,False,0,0,0
SEN035,2026-02-08 19:18:47,31.28,18.3,88.0,True,0,0,0
SEN029,2026-06-08 02:50:16,30.8,27.8,35.0,False,0,0,0
SEN012,2026-02-28 00:24:24,33.22,45.0,31.0,True,0,0,1
SEN037,2026-05-13 09:28:49,35.9,15.3,62.0,False,0,1,0
SEN005,2026-03-21 16:57:38,38.39,0.4,65.0,True,1,1,0
SEN014,2026-08-06 07:28:14,21.89,27.2,48.0,True,0,0,0
SEN029,2026-06-24 05:16:18,30.89,11.1,45.0,True,0,0,0
SEN007,2026-09-01 13:07:20,20.1,29.4,41.0,False,0,0,0
SEN048,2026-02-17 13:43:38,32.28,47.4,55.0,True,0,0,1
SEN040,2026-07-23 16:42:17,31.9,3.0,60.0,False,0,0,0
SEN045,2026-08-19 20:30:51,24.0,15.24,86.0,False,0,0,0
SEN034,2026-03-05 18:56:01,38.5,16.4,81.0,False,0,1,0
SEN009,2026-06-01 20:39:01,20.1,8.3,83.0,False,0,0,0
SEN004,2026-07-09 13:04:20,32.72,48.77,61.0,True,0,0,1
SEN017,2026-09-04 08:19:28,38.22,2.7,59.0,True,0,1,0
SEN029,2026-06-24 05:16:18,34.8,50.04,54.0,False,0,0,1
SEN016,2026-02-22 20:29:37,27.5,44.3,73.0,False,1,0,1
SEN018,2026-07-03 02:43:49,21.5,23.1,40.0,True,0,0,0
SEN017,2026-09-09 11:55:25,38.7,6.5,88.0,False,0,1,0
SEN033,2026-01-11 08:04:53,31.5,16.2,81.0,False,0,0,0
SEN027,2026-06-14 19:40:17,32.6,24.1,66.0,False,0,0,0
SEN010,2026-05-04 09:14:11,38.39,33.0,43.0,True,0,1,1
SEN008,2026-01-30 01:40:50,34.0,26.67,64.0,True,0,0,0
SEN002,2026-03-26 13:26:03,32.3,14.1,72.0,False,0,0,0
SEN030,2026-05-05 06:15:30,30.3,11.2,60.0,False,1,0,0
SEN041,2026-04-26 18:14:45,17.78,40.5,47.0,True,0,0,1
SEN027,2026-02-20 02:23:43,32.0,35.3,78.0,False,0,0,1
SEN007,2026-02-04 14:10:54,23.0,12.3,74.0,False,0,0,0
SEN011,2026-08-08 19:38:37,36.11,1.3,51.0,True,0,1,0
SEN040,2026-08-27 08:59:00,23.3,15.8,64.0,False,0,0,0
SEN006,2026-03-13 09:42:13,21.8,8.3,51.0,False,0,0,0
SEN041,2026-09-03 20:38:59,26.4,26.9,78.0,False,0,0,0
SEN046,2026-03-23 02:28:21,34.0,7.0,61.0,False,0,0,0
SEN038,2026-03-28 15:17:58,38.0,30.3,45.0,False,0,1,1
SEN024,2026-03-25 21:39:15,38.61,48.8,54.0,True,0,1,1
SEN025,2026-01-30 08:00:21,23.3,37.6,83.0,False,0,0,1
SEN006,2026-03-23 14:40:54,22.2,0.1,45.0,False,0,0,0
SEN005,2026-03-15 16:53:18,15.89,,65.0,True,0,0,0
SEN045,2026-08-01 13:25:20,18.72,48.01,41.0,True,0,0,1
SEN020,2026-05-18 03:48:49,24.8,32.0,87.0,False,0,0,1
SEN021,2026-03-07 13:47:01,26.4,28.2,61.0,False,0,0,0
SEN026,2026-04-27 16:37:25,18.78,4.6,62.0,True,1,0,0
SEN031,2026-01-19 22:08:37,37.72,6.86,82.0,True,0,1,0
SEN014,2026-05-14 00:28:50,38.0,37.59,33.0,True,0,1,1
SEN047,2026-08-22 05:57:17,24.1,37.5,72.0,False,0,0,1
UNKNOWN,2026-06-09 00:00:00,29.8,4.83,86.0,False,0,0,0
SEN034,2026-03-15 22:02:14,34.28,17.8,45.0,True,0,0,0
SEN037,2026-06-01 20:54:58,25.1,23.88,42.0,False,0,0,0
SEN024,2026-04-05 00:05:17,23.5,24.0,85.0,True,0,0,0
SEN026,2026-01-30 00:00:00,26.8,4.5,62.0,False,0,0,0
SEN018,2026-03-17 13:50:10,33.3,27.2,87.0,False,0,0,0
SEN035,2026-02-08 19:18:47,30.1,47.4,62.0,False,0,0,1
SEN043,2026-04-07 13:03:20,33.1,36.0,32.0,False,1,0,1
SEN031,2026-08-28 12:41:16,28.11,24.6,32.0,True,0,0,0
SEN019,2026-03-21 16:49:57,15.3,39.4,66.0,False,0,0,1
SEN040,2026-07-31 18:20:00,24.4,14.73,61.0,False,0,0,0
UNKNOWN,2026-02-26 04:59:30,31.39,35.1,50.0,True,0,0,1
SEN003,2026-04-11 15:43:49,31.28,49.5,38.0,True,1,0,1
SEN028,2026-03-21 00:27:23,27.72,42.16,47.0,True,0,0,1
SEN024,2026-02-27 01:30:40,34.22,36.8,64.0,True,0,0,1
SEN032,2026-03-13 13:21:17,34.4,35.2,77.0,False,0,0,1
SEN027,2026-03-23 15:45:13,30.3,9.2,60.0,False,0,0,0
SEN032,2026-06-03 01:02:24,37.89,26.2,73.0,True,0,1,0
UNKNOWN,2026-05-23 07:27:33,30.72,31.8,89.0,True,0,0,1
SEN001,2026-07-23 00:27:22,21.0,24.38,92.0,False,0,0,0
SEN004,2026-01-21 07:30:39,20.7,19.2,63.0,False,0,0,0
SEN014,2026-07-17 01:37:37,34.4,41.91,89.0,False,0,0,1
SEN008,2026-01-04 06:19:51,24.3,26.67,86.0,False,0,0,0
SEN022,2026-04-16 11:58:37,21.3,17.0,57.0,False,0,0,0
SEN024,2026-02-27 01:30:40,26.61,3.2,64.0,True,0,0,0
SEN035,2026-02-20 21:44:37,18.11,42.5,42.0,True,0,0,1
SEN033,2026-06-29 18:40:21,17.3,,64.0,False,0,0,0
UNKNOWN,2026-08-22 07:52:57,32.7,13.5,51.0,False,0,0,0
SEN030,2026-08-29 19:23:46,15.61,47.1,88.0,True,0,0,1
SEN031,2026-03-01 01:08:05,22.2,19.7,51.0,False,1,0,0
SEN004,2026-04-25 19:30:48,34.1,43.18,64.0,False,0,0,1
SEN050,2026-05-23 12:22:00,36.72,16.51,69.0,True,0,1,0
SEN042,2026-09-01 23:15:26,37.11,9.7,60.0,True,0,1,0
SEN034,2026-03-02 15:39:34,25.0,42.1,83.0,False,0,0,1
SEN013,2026-02-23 20:28:32,29.0,17.2,95.0,False,0,0,0
SEN048,2026-04-02 21:36:51,24.22,9.1,77.0,True,0,0,0
SEN050,2026-04-13 08:58:36,33.39,19.3,82.0,True,0,0,0
SEN002,2026-02-28 00:00:00,20.3,43.18,57.0,False,0,0,1
SEN002,2026-03-05 16:10:05,23.6,6.0,66.0,False,0,0,0
SEN005,2026-03-15 16:53:18,28.72,13.21,69.0,True,0,0,0
SEN007,2026-03-01 18:45:45,22.78,28.96,92.0,True,0,0,0
SEN037,2026-08-27 01:07:21,19.22,36.1,57.0,True,1,0,1
SEN015,2026-07-03 22:42:59,36.2,35.7,59.0,False,0,1,1
SEN024,2026-01-22 12:08:42,27.5,17.8,88.0,False,0,0,0
SEN024,2026-08-17 03:05:51,24.9,21.08,90.0,False,0,0,0
SEN034,2026-04-08 22:42:05,32.89,37.0,80.0,True,0,0,1
SEN026,2026-01-25 14:39:17,32.39,24.3,47.0,True,0,0,0
SEN050,2026-07-30 05:51:20,22.8,33.7,75.0,False,0,0,1
SEN034,2026-04-30 01:43:36,27.8,32.1,81.0,False,0,0,1
SEN050,2026-12-04 09:01:00,38.1,45.5,80.0,False,0,1,1
SEN042,2026-03-03 09:58:00,15.39,33.02,40.0,True,0,0,1
SEN048,2026-09-02 17:18:44,25.5,36.8,57.0,True,0,0,1
SEN019,2026-02-27 14:36:01,17.11,48.51,52.0,True,0,0,1
SEN008,2026-01-04 06:19:51,35.6,43.7,60.0,False,1,1,1
SEN030,2026-02-04 06:20:23,27.4,49.0,59.0,False,0,0,1
SEN025,2026-04-21 14:52:57,21.5,17.53,64.0,False,0,0,0
SEN006,2026-02-23 11:43:45,29.39,13.3,70.0,True,0,0,0
SEN004,2026-01-16 17:05:17,32.39,6.2,61.0,True,0,0,0
SEN014,2026-03-23 16:05:20,28.39,26.7,51.0,True,0,0,0
SEN026,2026-03-22 03:20:04,38.5,31.24,51.0,False,0,1,1
SEN025,2026-04-22 22:20:56,21.9,34.5,92.0,False,0,0,1
SEN005,2026-07-06 12:07:19,39.5,3.3,42.0,False,0,1,0
SEN018,2026-04-14 07:12:29,38.8,26.6,31.0,False,0,1,0
SEN050,2026-07-03 12:27:13,16.61,38.1,81.0,True,0,0,1
SEN010,2026-06-09 20:58:30,31.22,8.89,89.0,True,0,0,0
SEN023,2026-05-14 12:00:58,31.4,37.3,76.0,False,1,0,1
SEN005,2026-07-06 12:07:19,18.0,47.24,65.0,True,0,0,1
SEN042,2026-03-03 09:58:00,39.5,6.35,62.0,False,0,1,0
SEN022,2026-01-14 04:02:53,15.72,40.7,65.0,True,0,0,1
SEN005,2026-07-06 12:07:19,35.3,45.47,61.0,False,0,1,1
SEN045,2026-04-20 23:38:45,34.5,11.8,32.0,False,1,0,0
SEN011,2026-05-15 03:14:32,36.2,2.7,33.0,False,0,1,0
SEN040,2026-01-14 09:01:36,25.11,33.7,54.0,True,0,0,1
SEN006,2026-03-02 00:00:00,29.78,14.99,55.0,True,0,0,0
SEN012,2026-06-10 07:54:03,38.0,48.01,81.0,False,0,1,1
SEN011,2026-07-04 12:56:08,32.9,47.9,38.0,False,0,0,1
SEN013,2026-03-07 00:00:00,19.5,41.0,64.0,False,1,0,1
SEN028,2026-05-18 07:57:28,37.39,36.7,82.0,True,0,1,1
SEN006,2026-08-15 12:15:09,21.7,49.2,34.0,False,0,0,1
SEN023,2026-05-14 12:00:58,15.7,1.1,77.0,False,0,0,0
SEN021,2026-09-08 21:51:50,22.9,17.02,79.0,False,0,0,0
SEN036,2026-08-06 16:53:37,17.2,,57.0,False,0,0,0
SEN022,2026-02-15 20:33:06,27.8,29.7,91.0,False,0,0,0
SEN042,2026-03-03 09:58:00,27.5,16.3,91.0,False,0,0,0
SEN032,2026-04-13 22:21:49,26.39,21.2,75.0,True,0,0,0
UNKNOWN,2026-08-10 00:56:57,29.4,45.6,54.0,False,0,0,1
SEN037,2026-07-05 16:08:09,31.28,8.89,75.0,True,0,0,0
SEN017,2026-08-18 22:58:31,27.28,24.38,45.0,True,0,0,0
SEN036,2026-07-25 14:39:57,22.0,1.5,34.0,False,0,0,0
SEN011,2026-07-04 12:56:08,21.22,35.05,41.0,True,0,0,1
SEN015,2026-04-29 03:17:56,32.3,38.1,65.0,False,0,0,1
SEN006,2026-09-02 12:13:54,27.11,33.3,88.0,True,0,0,1
SEN014,2026-03-23 16:05:20,31.8,,62.0,False,0,0,0
SEN032,2026-04-07 20:38:00,21.61,12.2,93.0,True,1,0,0
SEN019,2026-02-24 20:54:08,20.72,3.3,79.0,True,0,0,0
SEN035,2026-08-03 04:49:00,36.3,44.4,43.0,False,0,1,1
SEN006,2026-05-29 18:07:13,30.5,23.3,61.5,False,0,0,0
SEN017,2026-07-28 02:07:53,39.61,21.4,40.0,True,0,1,0
SEN012,2026-08-13 00:00:00,28.28,23.5,61.0,True,0,0,0
SEN037,2026-06-29 05:40:17,32.28,32.1,75.0,True,1,0,1
SEN013,2026-02-25 17:09:35,38.4,41.4,88.0,False,0,1,1
SEN006,2026-02-24 04:35:39,27.1,11.2,65.0,False,0,0,0
SEN004,2026-03-29 07:11:00,21.6,7.2,58.0,False,0,0,0
SEN034,2026-07-08 12:39:14,20.0,8.89,33.0,False,0,0,0
SEN008,2026-01-24 22:33:53,28.1,9.8,50.0,False,0,0,0
SEN038,2026-02-15 23:23:14,17.4,18.2,31.0,False,0,0,0
SEN031,2026-05-03 17:32:16,31.0,45.97,63.0,True,0,0,1
SEN045,2026-02-03 04:34:14,35.72,22.61,46.0,True,0,1,0
SEN024,2026-08-24 05:57:42,35.72,46.7,60.0,True,1,1,1
SEN007,2026-07-01 21:30:47,32.8,40.13,87.0,False,0,0,1
SEN029,2026-06-19 01:46:14,31.0,44.96,83.0,False,0,0,1
SEN028,2026-05-18 07:57:28,25.4,18.29,66.0,False,0,0,0
SEN005,2026-03-28 01:14:19,20.6,25.15,56.0,False,0,0,0
SEN032,2026-02-15 19:11:55,32.7,20.32,60.0,False,0,0,0
SEN009,2026-08-18 13:57:00,37.7,13.3,66.0,False,0,1,0
SEN045,2026-08-08 00:00:00,38.0,21.6,81.0,True,0,1,0
SEN033,2026-07-24 09:49:47,33.11,5.6,93.0,True,0,0,0
SEN027,2026-03-28 08:14:39,31.39,12.7,73.0,True,0,0,0
SEN010,2026-08-27 07:33:23,26.5,20.2,91.0,True,0,0,0
SEN006,2026-02-12 19:13:46,38.0,27.4,61.5,False,0,1,0
SEN020,2026-09-01 06:45:21,33.7,15.7,64.0,False,1,0,0
UNKNOWN,2026-08-28 09:19:00,21.72,41.2,68.0,True,0,0,1
SEN009,2026-07-21 08:39:52,20.3,26.6,63.0,False,1,0,0
SEN038,2026-01-04 01:38:37,20.3,15.49,39.0,False,0,0,0
SEN040,2026-07-31 21:54:31,35.5,44.6,35.0,True,0,1,1
SEN042,2026-12-02 00:00:00,31.8,49.28,35.0,False,0,0,1
SEN002,2026-04-27 20:48:03,32.7,,46.0,False,0,0,0
SEN041,2026-09-09 18:16:35,24.8,49.6,92.0,False,0,0,1
SEN049,2026-08-20 04:18:29,30.6,7.7,39.0,False,0,0,0
SEN013,2026-05-13 07:02:34,39.9,14.1,49.0,False,0,1,0
SEN017,2026-05-14 12:20:47,30.0,0.1,50.0,False,1,0,0
SEN018,2026-08-23 20:44:44,22.89,41.6,80.0,True,0,0,1
SEN032,2026-01-19 21:40:47,27.7,4.8,30.0,False,0,0,0
SEN005,2026-03-31 14:26:53,37.3,19.2,37.0,False,0,1,0
SEN009,2026-01-06 18:29:25,20.8,40.9,84.0,False,0,0,1
SEN030,2026-01-27 05:49:25,24.5,0.9,80.0,False,0,0,0
SEN021,2026-01-24 04:38:55,15.8,16.26,89.0,False,0,0,0
SEN012,2026-05-25 02:36:07,22.0,30.23,31.0,False,0,0,1
UNKNOWN,2026-02-25 05:19:33,21.0,9.3,77.0,True,0,0,0
SEN005,2026-01-23 19:53:51,33.61,47.8,68.0,True,0,0,1
SEN022,2026-08-23 07:38:29,15.61,18.5,68.0,True,0,0,0
SEN029,2026-06-19 01:46:14,30.0,14.7,32.0,False,0,0,0
SEN004,2026-08-02 00:29:41,38.2,,59.0,False,0,1,0
SEN032,2026-03-10 17:06:40,18.89,,62.0,True,0,0,0
SEN046,2026-04-05 13:13:38,21.28,7.9,85.0,True,0,0,0
SEN045,2026-03-06 06:51:04,35.5,0.5,31.0,False,0,1,0
SEN007,2026-04-09 12:04:31,19.9,30.23,81.0,False,0,0,1
SEN028,2026-02-21 22:33:00,30.6,33.0,69.0,False,0,0,1
UNKNOWN,2026-08-17 21:34:14,38.1,7.9,44.0,False,0,1,0
SEN044,2026-09-05 02:49:52,27.5,25.5,50.0,False,0,0,0
SEN030,2026-07-03 16:56:11,25.72,47.24,36.0,True,0,0,1
SEN033,2026-08-16 02:17:00,36.6,3.3,66.0,False,0,1,0
SEN045,2026-02-23 05:56:50,19.8,28.7,93.0,False,0,0,0
SEN022,2026-01-18 17:29:13,16.6,26.3,89.0,False,0,0,0
SEN023,2026-01-23 05:29:22,24.11,49.9,72.0,True,0,0,1
SEN050,2026-04-09 05:18:40,31.28,26.92,82.0,True,0,0,0
SEN036,2026-01-12 15:11:32,27.5,12.1,33.0,False,0,0,0
SEN042,2026-05-02 05:20:19,19.2,7.5,77.0,False,0,0,0
SEN025,2026-06-07 08:40:34,32.6,7.6,83.0,False,0,0,0
SEN010,2026-04-18 10:31:42,39.1,17.8,59.0,False,0,1,0
SEN015,2026-04-29 03:17:56,35.6,46.48,88.0,False,0,1,1
SEN026,2026-02-17 17:01:10,16.5,17.02,62.0,False,0,0,0
SEN016,2026-07-13 00:28:56,22.78,15.3,77.0,True,0,0,0
SEN049,2026-08-15 22:06:01,22.11,45.2,90.0,True,0,0,1
SEN021,2026-06-18 15:31:16,17.61,32.2,81.0,True,0,0,1
UNKNOWN,2026-08-21 05:18:16,30.5,19.8,53.0,False,0,0,0
SEN014,2026-07-03 22:10:00,21.0,0.4,37.0,True,0,0,0
SEN026,2026-12-03 05:00:00,30.9,34.9,59.0,False,0,0,1
SEN027,2026-03-28 08:14:39,34.0,34.7,63.0,True,0,0,1
SEN010,2026-05-09 23:20:09,37.6,47.5,39.0,False,0,1,1
SEN016,2026-01-16 05:01:45,32.8,7.9,64.0,False,0,0,0
SEN019,2026-08-21 12:20:53,20.7,,65.0,False,0,0,0
SEN028,2026-02-19 08:21:10,30.9,24.13,67.0,False,0,0,0
SEN023,2026-01-23 05:29:22,36.39,34.8,63.0,True,0,1,1
SEN041,2026-06-07 21:12:44,24.0,8.64,50.0,True,0,0,0
SEN007,2026-07-22 15:35:22,16.5,40.6,78.0,False,0,0,1
UNKNOWN,2026-03-13 21:54:02,33.9,49.9,67.0,False,0,0,1
SEN039,2026-07-03 11:40:02,26.8,14.73,86.0,False,0,0,0
SEN017,2026-01-04 04:00:10,18.2,11.6,65.0,False,1,0,0
SEN033,2026-06-10 20:35:05,32.7,29.5,54.0,False,0,0,0
SEN020,2026-06-26 12:33:49,28.5,13.1,85.0,False,0,0,0
SEN014,2026-07-03 22:10:00,17.39,26.67,49.0,True,0,0,0
SEN025,2026-07-22 23:36:12,28.9,33.3,51.0,False,0,0,1
SEN015,2026-04-04 06:13:05,24.3,15.7,82.0,False,0,0,0
SEN032,2026-03-10 17:06:40,39.1,2.1,84.0,False,0,1,0
SEN031,2026-03-20 12:29:39,23.11,19.81,63.0,True,0,0,0
SEN017,2026-03-09 02:09:00,27.9,23.1,34.0,False,0,0,0
SEN028,2026-04-06 14:06:38,33.1,12.3,55.0,False,1,0,0
UNKNOWN,2026-07-14 22:45:38,19.61,14.0,62.0,True,0,0,0
SEN001,2026-06-22 05:56:31,23.3,22.6,40.0,False,0,0,0
SEN022,2026-01-18 17:29:13,23.28,18.03,59.0,True,0,0,0
SEN026,2026-02-10 03:37:08,19.3,16.26,67.0,False,0,0,0
SEN042,2026-04-15 02:41:58,23.61,8.1,71.0,True,0,0,0
SEN007,2026-07-22 15:35:22,33.8,27.9,67.0,False,0,0,0
SEN015,2026-08-19 16:03:46,24.78,28.7,67.0,True,0,0,0
SEN016,2026-05-09 04:06:04,21.22,20.0,64.0,True,0,0,0
SEN039,2026-05-22 03:31:21,23.78,17.53,50.0,True,0,0,0
SEN035,2026-04-01 18:05:53,26.72,18.5,42.0,True,0,0,0
SEN003,2026-03-13 16:21:39,33.7,42.3,53.0,False,0,0,1
SEN033,2026-06-10 20:35:05,33.8,49.28,30.0,False,0,0,1
SEN048,2026-03-15 13:53:08,32.1,25.6,85.0,False,0,0,0
SEN028,2026-03-17 05:35:39,29.4,20.5,52.0,False,0,0,0
SEN033,2026-05-26 01:50:50,32.5,39.0,70.0,True,0,0,1
SEN003,2026-01-16 13:16:40,17.72,21.8,70.0,True,0,0,0
SEN028,2026-01-26 01:37:57,25.61,18.3,61.0,True,0,0,0
SEN029,2026-08-19 20:28:29,16.0,9.3,73.0,False,0,0,0
SEN022,2026-04-07 22:14:47,28.7,38.1,65.0,False,0,0,1
SEN011,2026-07-30 10:13:08,32.11,41.2,63.0,True,0,0,1
SEN008,2026-04-22 22:13:21,25.0,15.5,61.0,True,0,0,0
UNKNOWN,2026-07-14 22:45:38,31.2,42.67,87.0,False,0,0,1
SEN011,2026-07-30 10:13:08,29.8,12.5,43.0,False,1,0,0
SEN006,2026-02-12 19:13:46,15.89,1.4,51.0,True,1,0,0
SEN005,2026-01-08 21:41:16,38.8,2.0,64.0,False,0,1,0
SEN015,2026-08-19 16:03:46,35.7,33.8,46.0,False,0,1,1
SEN050,2026-03-22 22:23:19,15.8,,63.0,False,0,0,0
SEN037,2026-01-04 13:46:18,31.5,5.59,62.0,False,0,0,0
SEN046,2026-02-20 18:23:00,17.4,48.7,61.0,False,1,0,1
SEN010,2026-05-09 23:20:09,15.2,24.0,66.0,False,0,0,0
SEN004,2026-01-17 07:17:32,23.2,12.8,78.0,False,0,0,0
UNKNOWN,2026-03-10 05:50:39,16.39,42.7,31.0,True,0,0,1
SEN014,2026-08-27 22:31:22,26.28,46.99,55.0,True,0,0,1
UNKNOWN,2026-08-09 17:58:39,22.61,49.02,95.0,True,0,0,1
SEN017,2026-04-19 00:40:29,23.61,43.18,95.0,True,0,0,1
SEN017,2026-06-29 00:02:56,36.7,47.9,59.0,False,0,1,1
SEN028,2026-02-18 01:34:44,24.7,45.21,69.0,False,0,0,1
SEN041,2026-07-17 14:14:22,31.8,15.9,74.0,False,1,0,0
SEN009,2026-01-04 10:11:49,29.3,1.1,36.0,False,0,0,0
SEN041,2026-08-08 17:42:53,33.28,8.3,58.0,True,0,0,0
SEN022,2026-02-07 10:13:00,21.28,43.7,92.0,True,0,0,1
SEN006,2026-06-19 06:53:41,20.11,15.4,61.5,True,0,0,0
SEN042,2026-04-24 18:58:40,26.2,48.9,78.0,False,1,0,1
SEN017,2026-06-30 02:41:18,28.8,27.2,37.0,False,0,0,0
SEN027,2026-03-26 20:07:00,22.5,21.1,77.0,False,0,0,0
SEN031,2026-02-04 08:12:28,36.22,26.6,79.0,True,0,1,0
SEN005,2026-01-08 21:41:16,15.28,26.42,65.0,True,0,0,0
SEN009,2026-07-09 22:52:03,33.8,24.4,89.0,False,0,0,0
SEN018,2026-05-05 06:29:42,35.22,19.6,69.0,True,0,1,0
SEN010,2026-06-02 09:39:08,35.6,43.6,63.5,False,0,1,1
SEN007,2026-03-21 17:19:16,22.1,47.24,36.0,False,0,0,1
SEN008,2026-01-24 15:17:07,23.5,22.0,44.0,True,0,0,0
SEN041,2026-08-08 17:42:53,25.11,48.6,95.0,True,0,0,1
SEN016,2026-02-03 12:43:14,27.4,9.7,63.0,False,0,0,0
UNKNOWN,2026-06-25 16:31:23,20.9,6.6,30.0,False,0,0,0
SEN041,2026-05-02 11:15:41,25.39,23.62,82.0,True,0,0,0
SEN018,2026-06-08 22:46:06,20.3,6.1,60.0,False,0,0,0
SEN044,2026-09-05 02:49:52,21.2,0.76,85.0,False,0,0,0
SEN021,2026-08-11 11:47:13,28.9,4.7,61.0,False,0,0,0
SEN011,2026-04-26 10:23:40,35.78,22.61,39.0,True,0,1,0
SEN003,2026-08-15 16:03:56,33.4,28.45,64.0,False,0,0,0
SEN021,2026-07-13 21:55:37,33.6,14.22,60.0,False,0,0,0
SEN031,2026-06-26 13:14:12,34.11,33.6,92.0,True,0,0,1
SEN014,2026-05-03 04:20:14,24.11,30.48,66.0,True,0,0,1
SEN032,2026-06-23 20:33:09,30.5,15.9,68.0,True,0,0,0
SEN032,2026-05-10 05:46:42,23.39,14.4,54.0,True,0,0,0
SEN013,2026-08-25 21:06:01,33.0,29.5,32.0,True,0,0,0
SEN011,2026-04-26 10:23:40,17.0,29.21,63.0,True,0,0,0
SEN002,2026-06-05 00:05:37,19.4,22.9,68.0,False,0,0,0
SEN009,2026-07-09 22:52:03,17.8,47.4,87.0,False,0,0,1
SEN013,2026-02-14 01:44:16,15.2,47.7,37.0,False,0,0,1
SEN013,2026-03-07 06:52:24,39.39,18.2,41.0,True,1,1,0
SEN023,2026-02-01 14:00:38,35.28,46.3,65.0,True,0,1,1
SEN029,2026-07-15 18:03:23,31.28,42.4,32.0,True,0,0,1
UNKNOWN,2026-07-04 17:01:15,24.89,37.9,81.0,True,1,0,1
SEN016,2026-02-03 12:43:14,19.1,45.3,72.0,False,0,0,1
SEN005,2026-06-29 01:06:33,26.2,21.08,42.0,False,0,0,0
UNKNOWN,2026-01-16 13:44:02,17.5,6.2,92.0,False,0,0,0
SEN039,2026-08-07 03:59:32,17.6,1.0,85.0,False,0,0,0
SEN006,2026-05-18 20:46:53,30.4,32.7,48.0,False,0,0,1
SEN005,2026-03-09 08:43:46,33.7,32.5,50.0,False,0,0,1
SEN020,2026-05-15 04:43:10,26.78,6.5,42.0,True,1,0,0
SEN007,2026-08-14 11:18:22,39.5,47.6,67.0,True,0,1,1
SEN013,2026-03-27 04:56:20,28.9,15.2,57.0,False,0,0,0
SEN017,2026-08-03 01:33:28,34.28,43.0,59.0,True,1,0,1
SEN043,2026-05-28 02:59:27,39.22,38.9,45.0,True,0,1,1
SEN005,2026-08-03 05:37:32,37.9,34.8,76.0,False,0,1,1
UNKNOWN,2026-05-15 21:48:47,31.3,10.7,36.0,False,0,0,0
SEN024,2026-02-21 05:21:45,32.1,39.1,88.0,False,1,0,1
SEN048,2026-07-10 01:58:32,33.78,14.5,73.0,True,0,0,0
SEN013,2026-02-15 13:28:06,22.5,1.9,39.0,True,1,0,0
SEN045,2026-07-24 23:03:48,30.9,1.7,68.0,False,0,0,0
SEN009,2026-07-09 22:52:03,29.78,33.78,63.0,True,0,0,1
SEN015,2026-05-13 06:27:31,16.2,26.9,33.0,False,0,0,0
SEN032,2026-03-28 01:28:56,35.2,21.2,89.0,False,0,1,0
SEN027,2026-05-22 14:36:45,20.7,14.5,64.0,False,0,0,0
SEN039,2026-03-30 10:32:30,27.28,23.3,66.0,True,0,0,0
SEN034,2026-07-26 08:18:08,15.9,1.1,64.0,False,0,0,0
SEN017,2026-08-03 01:33:28,25.8,32.3,70.0,False,0,0,1
SEN026,2026-05-14 04:41:08,35.39,40.64,62.0,True,0,1,1
